time,dust,R_color_mean,R_color_median,R_color_mode,R_color_std,R_color_cv,R_color_kurtosis,R_color_skewness,R_color_max,R_color_min,R_color_cov_prev,R_texture_energy,R_texture_entropy,R_texture_contrast,R_texture_correlation,R_texture_homogeneity,G_color_mean,G_color_median,G_color_mode,G_color_std,G_color_cv,G_color_kurtosis,G_color_skewness,G_color_max,G_color_min,G_color_cov_prev,G_texture_energy,G_texture_entropy,G_texture_contrast,G_texture_correlation,G_texture_homogeneity,B_color_mean,B_color_median,B_color_mode,B_color_std,B_color_cv,B_color_kurtosis,B_color_skewness,B_color_max,B_color_min,B_color_cov_prev,B_texture_energy,B_texture_entropy,B_texture_contrast,B_texture_correlation,B_texture_homogeneity,Gray_color_mean,Gray_color_median,Gray_color_mode,Gray_color_std,Gray_color_cv,Gray_color_kurtosis,Gray_color_skewness,Gray_color_max,Gray_color_min,Gray_color_cov_prev,Gray_texture_energy,Gray_texture_entropy,Gray_texture_contrast,Gray_texture_correlation,Gray_texture_homogeneity
3152,5.52,1.810512082,0.509729647,-0.119674053,3.415488007,0.47199687,-1.458257287,-0.591305714,0.504394817,0,4.01612321,0.755472623,-0.893432034,-1.542741631,1.67227101,1.861713745,1.819114867,0.498672666,-0.114880079,3.392691066,0.307939808,-1.420235357,-0.689268018,-0.133624653,0,4.02243529,0.41726569,-0.880462801,-1.566519653,1.607084266,1.596220167,1.86310707,0.692520747,-0.060578253,3.312537189,0.062686769,-1.400443246,-0.916990535,1.281523032,0,3.955053444,-0.130469942,-0.26631567,-1.663789099,1.583494533,1.432983563,1.820648891,0.509588304,-0.121828648,3.387236757,0.307894031,-1.419193465,-0.691775364,-0.434571711,0,4.014677663,0.588853932,-0.983557768,-1.579606562,1.611748074,1.663058519
3153,4.8,1.863973684,0.643147997,-0.119674053,3.409723588,0.403319542,-1.477856423,-0.656517059,-0.099746888,0,4.064906904,0.623671561,-0.764470366,-1.47135591,1.667789679,1.704624298,1.867731696,0.631278978,-0.114880079,3.383920923,0.248670002,-1.437461863,-0.75146042,-0.133624653,0,4.067000271,0.311496678,-0.758748964,-1.493986979,1.602657395,1.457808648,1.912009595,0.780131296,-0.060578253,3.313833697,0.012570746,-1.414689393,-0.971377011,1.428585806,0,3.99901005,-0.187258631,-0.170357578,-1.574475475,1.579671744,1.294223565,1.870608305,0.642208145,-0.121828648,3.380375023,0.247877733,-1.436343387,-0.753773025,-0.434571711,0,4.059816926,0.480988039,-0.852001232,-1.504167864,1.607376318,1.524402379
3154,4.7,1.7436082,0.420784079,-0.119674053,3.346879189,0.500735143,-1.43889431,-0.547155802,-0.401817741,0,3.9835872,0.66303413,-0.711838819,-1.533943739,1.664197931,1.584832851,1.752257835,0.454470561,-0.114880079,3.328804155,0.338016502,-1.401651289,-0.643807634,0.479955076,0,3.988059392,0.277671729,-0.649935427,-1.555351377,1.599839663,1.36277413,1.805136663,0.648715472,-0.060578253,3.273141266,0.098418312,-1.38064313,-0.869527962,1.575648581,0,3.937671593,-0.161980773,-0.13068206,-1.657844367,1.578942188,1.201948064,1.754846143,0.421175077,-0.121828648,3.324316082,0.337719023,-1.400639171,-0.646629318,-0.434571711,0,3.981898046,0.475580346,-0.763736173,-1.568910594,1.60459409,1.434151226
3155,4.89,1.635620634,0.287365729,-0.119674053,3.290436049,0.592604485,-1.402694447,-0.455165673,-0.703888593,0,3.918242908,0.824829235,-0.908745447,-2.622215146,1.718337587,1.977097522,1.646401764,0.277662144,-0.114880079,3.278164539,0.424067205,-1.364944072,-0.54610339,-0.133624653,0,3.933661734,0.30171675,-0.707965213,-2.680789853,1.65050449,1.681623632,1.688292114,0.4296891,-0.060578253,3.215791282,0.188485341,-1.343012165,-0.768352751,1.428585806,0,3.891322219,-0.116682293,-0.231072125,-2.924095099,1.630230908,1.536954932,1.647663842,0.288555236,-0.121828648,3.271680513,0.424692273,-1.364399286,-0.549750214,0.789164329,0,3.92509147,0.460668764,-0.806885146,-2.702805929,1.655464347,1.756261366
3156,4.77,1.744071727,0.376311296,-0.119674053,3.370677647,0.518831836,-1.439512796,-0.526269353,-0.703888593,0,3.947265927,0.756010348,-0.969384605,-2.186737464,1.702380069,2.251053679,1.750203533,0.366066353,-0.114880079,3.352337319,0.35694826,-1.403386919,-0.623263837,-0.747204383,0,3.96293767,0.312146953,-0.837986166,-2.21559826,1.634564973,1.881036231,1.787841153,0.561104923,-0.060578253,3.279072951,0.121058504,-1.383828179,-0.853708033,1.575648581,0,3.90734648,-0.151998947,-0.307793718,-2.416426647,1.613522096,1.821650466,1.752206006,0.376968463,-0.121828648,3.346057247,0.356246053,-1.402426127,-0.626541267,-0.434571711,0,3.952859236,0.508065112,-0.943058177,-2.230390837,1.63921571,1.938915876
3157,4.9,1.768476519,0.420784079,-0.119674053,3.341057937,0.465510751,-1.436503033,-0.549237174,-0.401817741,0,3.998521593,0.627196895,-0.790678581,-1.871744577,1.682072161,1.977806204,1.76786549,0.410268457,-0.114880079,3.318184869,0.312966255,-1.400410186,-0.643751479,-0.747204383,0,4.006147007,0.247582808,-0.712706965,-1.903677257,1.615874696,1.659206606,1.819115007,0.604910198,-0.060578253,3.269780971,0.0812014,-1.378749364,-0.86747668,1.428585806,0,3.962977758,-0.267617071,-0.16408729,-2.059163305,1.596567491,1.542834218,1.773189075,0.421175077,-0.121828648,3.317488741,0.312014415,-1.398988132,-0.646161602,-0.434571711,0,4.000873532,0.39452391,-0.798528323,-1.912133126,1.620759456,1.718417009
3158,4.11,1.659705753,0.331838512,-0.119674053,3.267014535,0.542937154,-1.380286001,-0.428522224,-0.401817741,0,3.907619049,0.621368233,-0.706131605,-1.750791097,1.66722162,1.676046593,1.65918907,0.321864249,-0.114880079,3.249237511,0.388192698,-1.34742419,-0.518506169,-0.747204383,0,3.914425167,0.221290438,-0.616185416,-1.777160242,1.602384204,1.407619337,1.712281738,0.473494375,-0.060578253,3.204415195,0.15387438,-1.329667261,-0.744302917,1.575648581,0,3.89295557,-0.268049514,-0.078895176,-1.914538181,1.583012529,1.246725754,1.66397949,0.33276185,-0.121828648,3.246638383,0.387108081,-1.346258743,-0.522265889,-0.434571711,0,3.912112151,0.367336149,-0.691280499,-1.787807397,1.607151927,1.466790238
3159,4.54,1.693463127,0.331838512,-0.119674053,3.280052807,0.510616577,-1.388663162,-0.465240975,-0.401817741,0,3.82431923,0.62384191,-0.690953979,-1.694013657,1.665512393,1.5714625,1.694400735,0.321864249,-0.114880079,3.246835018,0.345720589,-1.354986579,-0.558630252,-0.747204383,0,3.822449607,0.246730862,-0.636851461,-1.721257763,1.599305175,1.320906603,1.740531514,0.517299649,-0.060578253,3.168190787,0.098224957,-1.33580068,-0.782474251,1.428585806,0,3.775358915,-0.244051224,-0.064910861,-1.852614109,1.576129359,1.165416272,1.698238033,0.33276185,-0.121828648,3.245120288,0.345994599,-1.353703409,-0.561414713,0.789164329,0,3.819086976,0.415509874,-0.728717313,-1.734007715,1.604275006,1.390462156
3160,4.39,1.746025137,0.420784079,-0.119674053,3.286939099,0.450731255,-1.392153287,-0.488184229,0.202323965,0,3.838822966,0.574689576,-0.698687101,-1.516238656,1.656383625,1.631248696,1.741498812,0.410268457,-0.114880079,3.253402975,0.2968947,-1.362475403,-0.584401471,-0.747204383,0,3.824009744,0.23866006,-0.663071883,-1.54195943,1.591006233,1.369370313,1.786537905,0.561104923,-0.060578253,3.184810562,0.059596483,-1.347266731,-0.811419734,1.575648581,0,3.75644165,-0.27889105,-0.072488681,-1.649357106,1.568649012,1.207065356,1.746130009,0.421175077,-0.121828648,3.252233538,0.296194155,-1.360994591,-0.587121217,-0.434571711,0,3.821904983,0.413004915,-0.752206378,-1.553330783,1.59597788,1.437822487
3161,4.08,1.628549043,0.331838512,-0.119674053,3.225358235,0.549356888,-1.343875075,-0.386061926,0.202323965,0,3.789665045,0.674669357,-0.734232037,-1.500336781,1.648282959,1.626936718,1.632426442,0.321864249,-0.114880079,3.206215314,0.388419381,-1.316449944,-0.481762429,-0.747204383,0,3.785373496,0.332723528,-0.7178661,-1.524784864,1.584894285,1.376993741,1.673085744,0.473494375,-0.060578253,3.134529441,0.150017548,-1.304119263,-0.71464757,1.575648581,0,3.723715426,-0.224040289,-0.116324141,-1.630796468,1.56198641,1.225390148,1.634750592,0.288555236,-0.121828648,3.201088103,0.388367419,-1.315157835,-0.485016582,-0.434571711,0,3.780515232,0.552905434,-0.824884739,-1.535852334,1.589383216,1.445048189
3162,4.1,1.757051924,0.509729647,-0.119674053,3.231985253,0.394222069,-1.385285148,-0.519534606,-0.401817741,0,3.743022237,0.553043054,-0.727825608,-1.797938086,1.665880543,1.833660518,1.748677526,0.54287477,-0.114880079,3.195849727,0.248207507,-1.350808882,-0.609503998,-0.133624653,0,3.736761309,0.242788654,-0.663563711,-1.828980622,1.599229054,1.559204913,1.802372824,0.692520747,-0.060578253,3.12952052,0.005943555,-1.331316293,-0.832979808,1.428585806,0,3.67703112,-0.296628829,-0.072255602,-1.94224009,1.57591759,1.374688123,1.755461171,0.553794918,-0.121828648,3.196640648,0.245997442,-1.349700154,-0.612819535,0.789164329,0,3.733550544,0.348875799,-0.720024598,-1.837853263,1.604247924,1.617870164
3163,4.19,1.657617501,0.242892945,-0.119674053,3.252036582,0.533617493,-1.366294804,-0.416223135,-0.401817741,0,3.799452697,0.578684065,-0.737390826,-1.719381363,1.663756539,1.711297473,1.658170258,0.277662144,-0.114880079,3.229072859,0.374846682,-1.335095385,-0.512907321,-0.133624653,0,3.790669316,0.297470916,-0.723293227,-1.746941716,1.598687612,1.458954843,1.700581081,0.473494375,-0.060578253,3.151966526,0.131231849,-1.320681572,-0.75067548,1.575648581,0,3.72828269,-0.243762539,-0.119378727,-1.865472159,1.574904893,1.274726939,1.661848056,0.288555236,-0.121828648,3.225236817,0.374029713,-1.334221762,-0.516465808,0.789164329,0,3.788547566,0.479307639,-0.820272025,-1.759819583,1.603424236,1.532032171
3164,4.12,1.634433505,0.287365729,-0.119674053,3.200421088,0.521760402,-1.349926724,-0.402182258,-0.703888593,0,3.770448156,0.549139155,-0.584821891,-1.64290132,1.65343648,1.350256587,1.636031936,0.277662144,-0.114880079,3.176598263,0.36273001,-1.317025902,-0.492896241,-0.133624653,0,3.771081024,0.226480812,-0.55550357,-1.662358669,1.588595086,1.153291634,1.676546948,0.473494375,-0.060578253,3.105911212,0.126546772,-1.297161622,-0.713480191,1.722711356,0,3.704212252,-0.286336222,0.010722708,-1.778263765,1.565545416,0.963168896,1.639141201,0.288555236,-0.121828648,3.17389839,0.363256312,-1.315908852,-0.495933141,-0.434571711,0,3.766111802,0.391674443,-0.643858349,-1.679064313,1.593629328,1.217049579
3165,3.54,1.554626708,0.198420161,-0.119674053,3.142159324,0.577760542,-1.302179157,-0.311025209,-0.401817741,0,3.678704325,0.577670528,-0.661475182,-1.80900337,1.65613068,1.759666192,1.558546141,0.23346004,-0.114880079,3.115968682,0.410105276,-1.273746265,-0.404143373,-0.133624653,0,3.675459938,0.208985995,-0.562383007,-1.849483003,1.591490219,1.467565216,1.599884248,0.342078551,-0.060578253,3.039257549,0.1671931,-1.258751186,-0.631377847,1.428585806,0,3.608894665,-0.231225616,-0.095492012,-1.967917491,1.566759714,1.440995857,1.561386393,0.200142009,-0.121828648,3.113570869,0.411603753,-1.272766407,-0.407299252,0.789164329,0,3.671764314,0.381905294,-0.657171773,-1.850510708,1.595708906,1.506344221
3166,4.06,1.575092457,0.287365729,-0.119674053,3.10934572,0.524283142,-1.296115483,-0.327172653,-0.401817741,0,3.611541781,0.571790128,-0.531134823,-1.705951083,1.646182851,1.341371594,1.578588048,0.321864249,-0.114880079,3.084261455,0.362881282,-1.268477169,-0.419842505,-0.133624653,0,3.606678827,0.189458877,-0.473387567,-1.740075245,1.582130533,1.126748576,1.628249156,0.4296891,-0.060578253,3.023799446,0.124196455,-1.254837251,-0.64401274,1.428585806,0,3.54839118,-0.244518409,0.013374034,-1.847423458,1.559130562,1.026112006,1.582190358,0.288555236,-0.121828648,3.083337802,0.364076723,-1.267363242,-0.422487621,-0.434571711,0,3.604417988,0.352289123,-0.553609804,-1.743510363,1.586629728,1.159791241
3167,3.79,1.545996793,0.331838512,-0.119674053,3.003219381,0.475108006,-1.258655561,-0.304810208,-0.703888593,0,3.531546411,0.633848648,-0.521877125,-1.659495422,1.630169383,1.384164302,1.546901902,0.321864249,-0.114880079,2.982554154,0.325394982,-1.230900889,-0.390585394,-0.133624653,0,3.530437757,0.100953118,-0.373625623,-1.677870263,1.566728982,1.147519705,1.606891815,0.517299649,-0.060578253,2.934393512,0.086180767,-1.218892361,-0.616733143,1.722711356,0,3.494970034,-0.321988534,0.089745829,-1.797321409,1.545713846,0.985847007,1.551823759,0.33276185,-0.121828648,2.982357514,0.325133905,-1.230003507,-0.39435063,0.789164329,0,3.529776073,0.207370958,-0.423713229,-1.689531634,1.571708462,1.192608076
3168,3.81,1.38496201,0.242892945,-0.119674053,2.796916022,0.515275828,-1.139459265,-0.169989062,-1.005959446,0,3.285114554,0.37446153,-0.181816992,-1.467773782,1.590166115,0.798775441,1.391212216,0.277662144,-0.114880079,2.788293201,0.367419965,-1.113850049,-0.242137451,-0.133624653,0,3.293232911,0.004296601,-0.122843786,-1.481759814,1.530684559,0.65177246,1.448939595,0.4296891,-0.060578253,2.74939118,0.137000915,-1.102754553,-0.456178184,1.428585806,0,3.272693201,-0.39504494,0.292969243,-1.569333472,1.509571385,0.480647301,1.394904565,0.288555236,-0.121828648,2.786466222,0.367669245,-1.113574923,-0.247426249,-0.434571711,0,3.29201674,0.129500069,-0.179598696,-1.495189124,1.535472074,0.694939563
3169,3.79,1.509930457,0.55420243,-0.119674053,2.718276222,0.28630833,-1.201731831,-0.376774517,-1.005959446,0,3.051081407,0.306051987,-0.060042194,-1.43706527,1.576545914,0.917608743,1.513389869,0.587076874,-0.114880079,2.693703345,0.149900046,-1.163820711,-0.443605182,-0.133624653,0,3.053689031,-0.06981469,-0.002710425,-1.44790607,1.515420427,0.734666823,1.5704806,0.736326021,-0.060578253,2.6312056,-0.085422442,-1.138382848,-0.641223684,1.428585806,0,3.019413796,-0.472583987,0.389765913,-1.522331219,1.489932225,0.564529914,1.517884441,0.598001531,-0.121828648,2.694265643,0.148876613,-1.164891738,-0.449159295,-0.434571711,0,3.052897506,0.046364773,-0.050623626,-1.456074967,1.52019064,0.769999327
3170,3.7,1.368136716,0.465256863,-0.119674053,2.549955939,0.326773965,-1.087852394,-0.232117906,-0.099746888,0,2.897970212,0.192995468,0.097714424,-1.863755857,1.579861015,0.614848566,1.374860363,0.454470561,-0.114880079,2.531720567,0.189777414,-1.059247112,-0.298403003,-0.133624653,0,2.892697709,-0.102952819,0.118251752,-1.904499649,1.519820582,0.482248149,1.423593427,0.604910198,-0.060578253,2.470981283,-0.035640543,-1.03972462,-0.492954015,1.134460257,0,2.843073791,-0.486036097,0.470483658,-2.018095279,1.493454861,0.302525376,1.377390984,0.46538169,-0.121828648,2.530881152,0.190322613,-1.060297324,-0.303695919,0.789164329,0,2.892618645,-0.017807882,0.101259571,-1.91532288,1.524427172,0.504078326
